multiplicity,wyckoff_letter,site_symmetry,coordinates
8,f,1,"(x,y,z)"
4,e,..2,"(1/4,1/2,z)"
4,d,..2,"(1/4,0,z)"
4,c,.2.,"(0,y,1/4)"
4,b,-1,"(0,1/2,0)"
4,a,-1,"(0,0,0)"
