multiplicity,wyckoff_letter,site_symmetry,coordinates
8,r,1,"(x,y,z)"
4,q,..m,"(x,y,0)"
4,p,..2,"(1/2,0,z)"
4,o,..2,"(0,1/2,z)"
4,n,..2,"(1/2,1/2,z)"
4,m,..2,"(0,0,z)"
4,l,.2.,"(1/2,y,1/4)"
4,k,.2.,"(0,y,1/4)"
4,j,2..,"(x,1/2,1/4)"
4,i,2..,"(x,0,1/4)"
2,h,222,"(1/2,1/2,1/4)"
2,g,222,"(0,1/2,1/4)"
2,f,222,"(1/2,0,1/4)"
2,e,222,"(0,0,1/4)"
2,d,..2/m,"(1/2,0,0)"
2,c,..2/m,"(0,1/2,0)"
2,b,..2/m,"(1/2,1/2,0)"
2,a,..2/m,"(0,0,0)"
