multiplicity,wyckoff_letter,site_symmetry,coordinates
2,i,1,"(x,y,z)"
1,h,-1,"(1/2,1/2,1/2)"
1,g,-1,"(0,1/2,1/2)"
1,f,-1,"(1/2,0,1/2)"
1,e,-1,"(1/2,1/2,0)"
1,d,-1,"(1/2,0,0)"
1,c,-1,"(0,1/2,0)"
1,b,-1,"(0,0,1/2)"
1,a,-1,"(0,0,0)"
